corpus	text	uid	gword	gloss	graid	gform	ganim	gfunc	refind	reflex
teop	mat	0001	#	#	##	##				
teop	mat	0001	Tei-tei	RED-stay	v:pred	v		pred		
teop	mat	0001	roho	before	rv	rv				
teop	mat	0001	a	ART2.SG	ln	ln				
teop	mat	0001	peha	INDEF.A	ln	ln				
teop	mat	0001	vaan	village	np:s	np		s		
teop	mat	0002	PAUSE	PAUSE	nc	nc				
teop	mat	0003	#	#	##	##				
teop	mat	0003	Peha	INDEF.A	ln	ln				
teop	mat	0003	a	ART2.SG	ln	ln				
teop	mat	0003	vaan	village	np:dt	np		dt		
teop	mat	0003	bona	ANA	rn	rn				
teop	mat	0003	tei-tei	RED-stay	v:pred	v		pred		
teop	mat	0003	peho	INDEF.O	ln	ln				
teop	mat	0003	o	ART2.PL	ln	ln				
teop	mat	0003	vahara	little.PL	ln	ln				
teop	mat	0003	beiko	child	pl_np.h:s	pl_np	h	s		
teop	mat	0004	#	#	##	##				
teop	mat	0004	ae	and1	other	other				
teop	mat	0004	a	ART2.SG	ln	ln				
teop	mat	0004	peha	INDEF.A	ln	ln				
teop	mat	0004	moon	woman	np.h:s	np	h	s		
teop	mat	0004	a	ART2.SG	lv	lv				
teop	mat	0004	gigo	pregnant	v:pred	v		pred		
teop	mat	0005	#	#	##	##				
teop	mat	0005	erau	so	other	other				
teop	mat	0005	a	ART2.SG	ln	ln				
teop	mat	0005	vahara	little.PL	ln	ln				
teop	mat	0005	beiko	child	pl_np.h:a	pl_np	h	a		
teop	mat	0005	re=	CONSEC=	other=	other=				
teop	mat	0005	paa	TAM3	lv	lv				
teop	mat	0005	nubu	set.off.early	v:pred	v		pred		
teop	mat	0005	bono	OBJ.ART3.SG	ln	ln				
teop	mat	0005	bai	mango tree	np:p	np		p		
teop	mat	0006	#	#	##	##				
teop	mat	0006	O	ART3.SG	ln	ln				
teop	mat	0006	bai	mango.tree	np:a	np		a		
teop	mat	0006	bona	ANA	rn	rn				
teop	mat	0006	he	but	other	other				
teop	mat	0006	na	TAM2	lv	lv				
teop	mat	0006	sun	stand	v:pred	v		pred		
teop	mat	0006	nanaoana	far.away	rv	rv				
teop	mat	0006	rakaha	very	rv	rv				
teop	mat	0006	kahi	from	rv	rv				
teop	mat	0006	nana	{3SG.IPFV}	rv-pro:a	rv-pro		a		
teop	mat	0006	bona	OBJ.ART2.SG	ln	ln				
teop	mat	0006	vaan	village	np:p	np		p		
teop	mat	0007	PAUSE	PAUSE	nc	nc				
teop	mat	0008	#	#	##	##				
teop	mat	0008	peho	INDEF.O	ln	ln				
teop	mat	0008	taem	time	np:other	np		other		
teop	mat	0008	me	and4	other	other				
teop	mat	0008	=a	=ART2.SG	=ln	=ln				
teop	mat	0008	si	DIM	ln	ln				
teop	mat	0008	moon	woman	np.h:s_ds	np	h	s_ds		
teop	mat	0008	paa	TAM3	lv	lv				
teop	mat	0008	hino	ask	v:pred	v		pred		
teop	mat	0009	#ds	#ds	##ds	##ds				
teop	mat	0009	ZERO	2PL.ZERO	pl_0.2:a	pl_0	2	a		
teop	mat	0009	"Dee	bring	v:pred	v		pred		
teop	mat	0009	maa	hither	rv	rv				
teop	mat	0009	vareko	please	rv	rv				
teop	mat	0009	ta	NSPEC1.SG	ln	ln				
teop	mat	0009	bai!"	mango	np:p	np		p		
teop	mat	0010	PAUSE	PAUSE	nc	nc				
teop	mat	0011	#	#	##	##				
teop	mat	0011	me=	and4=	other=	other=				
teop	mat	0011	o	ART3.SG	ln	ln				
teop	mat	0011	vahara	little.PL	ln	ln				
teop	mat	0011	beiko	child	pl_np.h:s_ds	pl_np	h	s_ds		
teop	mat	0011	paa	TAM3	lv	lv				
teop	mat	0011	sue	say	v:pred	v		pred		
teop	mat	0012	#ds	#ds	##ds	##ds				
teop	mat	0012	"Ahiki	not.exist	other:pred	other		pred		
teop	mat	0012	ta	NSPEC1.SG	ln	ln				
teop	mat	0012	bai	mango	np:s	np		s		
teop	mat	0012	#	#	##ds	##ds				
teop	mat	0012	eam	2PL.PRON	pl_pro.2:s	pl_pro	2	s		
teop	mat	0012	toro	must	lv	lv				
teop	mat	0012	nao	go	v:pred	v		pred		
teop	mat	0012	komana	PTCL2	rv	rv				
teop	mat	0012	bata	along	rv	rv				
teop	mat	0012	#	#	##ds	##ds				
teop	mat	0012	eam	2PL.PRON	pl_pro.2:s	pl_pro	2	s		
teop	mat	0012	toro	must	lv	lv				
teop	mat	0012	nao	go	v:pred	v		pred		
teop	mat	0012	pusu	stump	np:g	np		g		
teop	mat	0012	bai	mango.tree	rn	rn				
teop	mat	0013	#	#	##	##				
teop	mat	0013	me=	and4=	other=	other=				
teop	mat	0013	erau	so	other	other				
teop	mat	0013	me=	and4=	other=	other=				
teop	mat	0013	a	ART2.SG	ln	ln				
teop	mat	0013	si	DIM	ln	ln				
teop	mat	0013	moon	woman	np.h:s	np	h	s		
teop	mat	0013	paa	TAM3	lv	lv				
teop	mat	0013	takaha	set.off.at.dawn	v:pred	v		pred		
teop	mat	0013	peho	INDEF.O	ln	ln				
teop	mat	0013	vuri	time	np:other	np		other		
teop	mat	0014	#	#	##	##				
teop	mat	0014	me=	and4=	other=	other=				
teop	mat	0014	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0014	paa	TAM3	lv	lv				
teop	mat	0014	nao	go	v:pred	v		pred		
teop	mat	0015	#	#	##	##				
teop	mat	0015	Me	and4	other	other				
teop	mat	0015	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0015	nao-nao	RED-go	v:pred	v		pred		
teop	mat	0015	sana	PTCL3	rv	rv				
teop	mat	0016	#	#	##	##				
teop	mat	0016	me	and4	other	other				
teop	mat	0016	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0016	nao	go	v:pred	v		pred		
teop	mat	0016	#	#	##	##				
teop	mat	0016	me	and4	other	other				
teop	mat	0016	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0016	nao	go	v:pred	v		pred		
teop	mat	0016	#	#	##	##				
teop	mat	0016	me	and4	other	other				
teop	mat	0016	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0016	nao	go	v:pred	v		pred		
teop	mat	0016	#	#	##	##				
teop	mat	0016	me=	and4=	other	other				
teop	mat	0016	ZERO	3SG.ZERO	0.h:a	0	h	a		
teop	mat	0016	paa	TAM3	lv	lv				
teop	mat	0016	no	go	v:pred	v		pred		
teop	mat	0016	tara	see	rv	rv				
teop	mat	0016	bono	OBJ.ART3.SG	ln	ln				
teop	mat	0016	pusu	stump	np:p	np		p		
teop	mat	0016	bai	mango.tee	rn	rn				
teop	mat	0016	ei	DEM2	rn	rn				
teop	mat	0017	#	#	##	##				
teop	mat	0017	o	ART3.SG	ln	ln				
teop	mat	0017	bai	mango.tree	np:s	np		s		
teop	mat	0017	na	TAM2	lv	lv				
teop	mat	0017	vua	bear.fruit	v:pred	v		pred		
teop	mat	0017	nana	{3SG.IPFV}	rv-pro:s	rv-pro		s		
teop	mat	0018	#	#	##	##				
teop	mat	0018	me=	and4=	other=	other=				
teop	mat	0018	ZERO	3SG.ZERO	0.h:a	0	h	a		
teop	mat	0018	paa	TAM3	lv	lv				
teop	mat	0018	taneo	start	v:pred	v		pred		
teop	mat	0018	#cc	#cc	#cc:p	#cc		p		
teop	mat	0018	tea	COMP1	other	other				
teop	mat	0018	tasu	throw	vother:pred	vother		pred		
teop	mat	0018	ZERO	4SG1.ZERO	0:p	0		p		
teop	mat	0019	#	#	##	##				
teop	mat	0019	ZERO	3SG.ZERO	0.h:a	0	h	a		
teop	mat	0019	tasu	throw	v:pred	v		pred		
teop	mat	0019	vai	now	rv	rv				
teop	mat	0019	ZERO	4SG1.ZERO	0:p	0		p		
teop	mat	0019	#	#	##	##				
teop	mat	0019	ahiki	not.exist	other:pred	other		pred		
teop	mat	0019	ta	NSPEC1.SG	ln	ln				
teop	mat	0019	bai	mango	np:s	np		s		
teop	mat	0020	#	#	##	##				
teop	mat	0020	vaa-buaku	ORD-two	other:dt	other		dt		
teop	mat	0020	ahiki	not.exist	other:pred	other		pred		
teop	mat	0020	ta	NSPEC1.SG	ln	ln				
teop	mat	0020	bai	mango	np:s	np		s		
teop	mat	0020	#	#	##	##				
teop	mat	0020	na	TAM2	lv	lv				
teop	mat	0020	vaa-kukan	ORD-three	v:pred	v		pred		
teop	mat	0020	bata	along	rv	rv				
teop	mat	0020	=na	={3SG.IPFV}	=rv-pro:s	=rv-pro		s		
teop	mat	0020	#	#	##	##				
teop	mat	0020	a	ART2.SG	ln	ln				
teop	mat	0020	bai	mango	np:s	np		s		
teop	mat	0020	he	but	other	other				
teop	mat	0020	kuu	fall.down	v:pred	v		pred		
teop	mat	0021	#	#	##	##				
teop	mat	0021	ZERO	3SG.ZERO	0:s	0		s		
teop	mat	0021	Kuu	fall.down	v:pred	v		pred		
teop	mat	0021	vai	now	rv	rv				
teop	mat	0021	#	#	##	##				
teop	mat	0021	me=	and4	other=	other=				
teop	mat	0021	ZERO	3SG.ZERO	0:s	0		s		
teop	mat	0021	paa	TAM3	lv	lv				
teop	mat	0021	mirin	roll	v:pred	v		pred		
teop	mat	0022	#	#	##	##				
teop	mat	0022	Me	and4	other	other				
teop	mat	0022	ZERO	3SG.ZERO	0:s	0		s		
teop	mat	0022	mirin	roll	v:pred	v		pred		
teop	mat	0022	#	#	##	##				
teop	mat	0022	me	and4	other	other				
teop	mat	0022	ZERO	3SG.ZERO	0:s	0		s		
teop	mat	0022	mirin	roll	v:pred	v		pred		
teop	mat	0022	#	#	##	##				
teop	mat	0022	a	ART2.SG	ln	ln				
teop	mat	0022	moon	woman	np.h:a	np	h	a		
teop	mat	0022	vatete	chase	v:pred	v		pred		
teop	mat	0022	bata	along	rv	rv				
teop	mat	0022	=na	={3SG.IPFV}	=rv-pro.h:a	=rv-pro	h	a		
teop	mat	0022	bona	OBJ.ART2.SG	ln	ln				
teop	mat	0022	bai	mango	np:p	np		p		
teop	mat	0023	#	#	##	##				
teop	mat	0023	ZERO	3SG.ZERO	0:s	0		s		
teop	mat	0023	Mirin	roll	v:pred	v		pred		
teop	mat	0023	#	#	##	##				
teop	mat	0023	ZERO	3SG.ZERO	0:s	0		s		
teop	mat	0023	mirin	roll	v:pred	v		pred		
teop	mat	0023	#	#	##	##				
teop	mat	0023	me	and4	other	other				
teop	mat	0024	e	ART1.SG	ln	ln				
teop	mat	0024	roosuu	giant	np.h:s	np	h	s		
teop	mat	0024	he	but	other	other				
teop	mat	0024	na	TAM2	lv	lv				
teop	mat	0024	hio	sit	v:pred	v		pred		
teop	mat	0024	maa	hither	rv	rv				
teop	mat	0024	=na	={3SG.IPFV}	=rv-pro.h:s	=rv-pro	h	s		
teop	mat	0024	mata-	front-	np:l	np		l		
teop	mat	0024	n=	{3SG.POSS}=	-rn_pro:poss	-rn_pro		poss		
teop	mat	0024	o	ART3.SG	rn	rn				
teop	mat	0024	avaava	cave	rn_np:poss	rn_np		poss		
teop	mat	0024	te=	PREP=	rn_adp=	rn_adp=				
teop	mat	0024	eve	3SG.PRON	rn_pro.h:poss	rn_pro	h	poss		
teop	mat	0025	#	#	##	##				
teop	mat	0025	ZERO	3SG.ZERO	0.h:s_ds	0	h	s_ds		
teop	mat	0025	na	TAM2	lv	lv				
teop	mat	0025	sue	say	v:pred	v		pred		
teop	mat	0025	maa	hither	rv	rv				
teop	mat	0025	=na	={3SG.IPFV}	=rv-pro.h:s	=rv-pro	h	s		
teop	mat	0025	#ds	#ds	#ds	#ds				
teop	mat	0025	ZERO	2SG.ZERO	0.2:s	0	2	s		
teop	mat	0025	Mirin"	Roll	v:pred	v		pred		
teop	mat	0025	bai	mango	np:voc	np		voc		
teop	mat	0025	#ds	#ds	##ds	##ds				
teop	mat	0025	ZERO	2SG.ZERO	0.2:s	0	2	s		
teop	mat	0025	mirin	roll	v:pred	v		pred		
teop	mat	0025	bai	mango	np:voc	np		voc		
teop	mat	0025	#	#	##ds	##ds				
teop	mat	0025	ZERO	2SG.ZERO	0.2:s	0	2	s		
teop	mat	0025	mirin	roll	v:pred	v		pred		
teop	mat	0025	bai	mango	np:voc	np		voc		
teop	mat	0026	PAUSE	PAUSE	nc	nc				
teop	mat	0027	#	#	##	##				
teop	mat	0027	A	ART2.SG	ln	ln				
teop	mat	0027	moon	woman	np.h:a	np	h	a		
teop	mat	0027	vatete	chase	v:pred	v		pred		
teop	mat	0027	vakisi	still	rv	rv				
teop	mat	0027	bata	along	rv	rv				
teop	mat	0027	=na	={3SG.IPFV}	=rv-pro.h:a	=rv-pro	h	a		
teop	mat	0027	ZERO		0:p	0		p		
teop	mat	0028	#	#	##	##				
teop	mat	0028	me=	and4=	other=	other=				
teop	mat	0028	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0028	paa	TAM3	lv	lv				
teop	mat	0028	nao	go	v:pred	v		pred		
teop	mat	0028	hopo	go.inside	rv	rv				
teop	mat	0028	#	#	##	##				
teop	mat	0028	me	and.4	other	other				
teop	mat	0028	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0028	hopo	go.inside	v:pred	v		pred		
teop	mat	0028	va-rova-rova	ADVR-RED-disappear	rv	rv				
teop	mat	0028	te=	PREP=	adp=	adp=				
teop	mat	0028	o	ART3.SG	ln	ln				
teop	mat	0028	hopo	cave	np:l	np		l		
teop	mat	0028	te	PREP	rn_adp	rn_adp				
teop	mat	0028	=e	=ART1.SG	=rn	=rn				
teop	mat	0028	roosuu	giant	rn_np.h:poss	rn_np	h	poss		
teop	mat	0029	##		##	##				
teop	mat	0029	Me	and4	other	other				
teop	mat	0029	=e	=ART1.SG	=ln	=ln				
teop	mat	0029	roosuu	giant	np.h:a	np	h	a		
teop	mat	0029	paa	TAM3	lv	lv				
teop	mat	0029	sue	say	v:pred	v		pred		
teop	mat	0029	ki	DAT	rv	rv				
teop	mat	0029	bono	OBJ.ART3.SG	ln	ln				
teop	mat	0029	matavus	door	np:p	np		p		
teop	mat	0030	#ds	#ds	##ds	##ds				
teop	mat	0030	"Tagan	Tagan	??	??				
teop	mat	0030	takapusu	takapusu	??	??				
teop	mat	0031	#	#	##	##				
teop	mat	0031	me=	and4=	other=	other=				
teop	mat	0031	o	ART3.SG	ln	ln				
teop	mat	0031	matavus	door	np:s	np		s		
teop	mat	0031	paa	TAM3	lv	lv				
teop	mat	0031	paas	shut	v:pred	v		pred		
teop	mat	0032			nc	nc				
teop	mat	0033	#	#	##	##				
teop	mat	0033	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0033	Tei	stay	v:pred	v		pred		
teop	mat	0033	vai	now	rv	rv				
teop	mat	0033	#	#	##	##				
teop	mat	0033	a	ART2.SG	ln	ln				
teop	mat	0033	moon	woman	np.h:a	np	h	a		
teop	mat	0033	toku	not.know	v:pred	v		pred		
teop	mat	0033	vai	now	rv	rv				
teop	mat	0033	#cc	#cc	#cc:p	#cc		p		
teop	mat	0033	a	ART2.SG	ln	ln				
teop	mat	0033	tabae	what	np:pred	np		pred		
teop	mat	0033	#rc	#rc	#rc:s	#rc		s		
teop	mat	0033	to	REL	rel_pro:s	rel_pro		s		
teop	mat	0033	paa	TAM3	lv	lv				
teop	mat	0033	ta-paku	ACAUS-do	v:pred	v		pred		
teop	mat	0034	#	#	##	##				
teop	mat	0034	me	and4	other	other				
teop	mat	0034	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0034	tei	stay	v:pred	v		pred		
teop	mat	0034	#	#	##	##				
teop	mat	0034	me=	and4=	other=	other=				
teop	mat	0034	a	ART2.SG	ln	ln				
teop	mat	0034	tavaan	people	pl_np.h:a	pl_np	h	a		
teop	mat	0034	paa	TAM3	lv	lv				
teop	mat	0034	nagu	tired	v:pred	v		pred		
teop	mat	0034	me	also	rv	rv				
teop	mat	0034	#cc	#cc	#cc:p	#cc		p		
teop	mat	0034	tea	COMP1	other	other				
teop	mat	0034	rake	search	vother:pred	vother		pred		
teop	mat	0034	ZERO	4SG2.ZERO	0.h:p	0	h	p		
teop	mat	0034	te=	PREP=	adp=	adp=				
teop	mat	0034	a	ART2.SG	ln	ln				
teop	mat	0034	bon	night	np:other	np		other		
teop	mat	0035			nc	nc				
teop	mat	0036	#	#	##	##				
teop	mat	0036	me=	and4	other=	other=				
teop	mat	0036	ori	3PL.PRON	pl_pro.h:a	pl_pro	h	a		
teop	mat	0036	nagu	tired	v:pred	v		pred		
teop	mat	0036	#cc	#cc	#cc:p	#cc		p		
teop	mat	0036	tea	COMP1	other	other				
teop	mat	0036	rake	search	vother:pred	vother		pred		
teop	mat	0036	ZERO	4SG2.ZERO	0.h:p	0	h	p		
teop	mat	0036	#	#	##	##				
teop	mat	0036	vaa-buaku	ORD-two	ln	ln				
teop	mat	0036	o	ART3.SG	ln	ln				
teop	mat	0036	bon	day	np:dt	np		dt		
teop	mat	0036	ZERO		pl_0.h:s	pl_0	h	s		
teop	mat	0036	nagu	tired	v:pred	v		pred		
teop	mat	0037	#	#	##	##				
teop	mat	0037	me=	and4=	other=	other=				
teop	mat	0037	ori	3PL.PRON	pl_pro.h:a	pl_pro	h	a		
teop	mat	0037	paa	TAM3	lv	lv				
teop	mat	0037	nagu-nagu	RED-tired	v:pred	v		pred		
teop	mat	0037	#cc	#cc	#cc:p	#cc		p		
teop	mat	0037	tea	COMP1	other	other				
teop	mat	0037	rake	search	vother:pred	vother		pred		
teop	mat	0037	ZERO	4SG2.ZERO	0.h:p	0	h	p		
teop	mat	0037	#	#	##	##				
teop	mat	0037	me=	and4=	other=	other=				
teop	mat	0037	ori	3PL.PRON	pl_pro.h:a	pl_pro	h	a		
teop	mat	0037	paa	TAM3	lv	lv				
teop	mat	0037	umee	abandon	v:pred	v		pred		
teop	mat	0037	bona	OBJ.ART2.SG	ln	ln				
teop	mat	0037	moon	woman	np.h:p	np	h	p		
teop	mat	0038	#	#	##	##				
teop	mat	0038	vahuhu	give.birth	v:pred	v		pred		
teop	mat	0038	vai	now	rv	rv				
teop	mat	0038	a	ART2.SG	ln	ln				
teop	mat	0038	moon	woman	np.h:s	np	h	s		
teop	mat	0039	koma=	inside=	np:l	np		l		
teop	mat	0039	n=	{3SG.POSS}=	rn_pro:poss=	rn_pro		poss=		
teop	mat	0039	o	ART3.SG	rn	rn				
teop	mat	0039	hopo	cave	rn_np:poss	rn_np		poss		
teop	mat	0039	#	#	##	##				
teop	mat	0039	me=	and4=	other=	other=				
teop	mat	0039	a	ART2.SG	ln	ln				
teop	mat	0039	beiko	child	np.h:s	np	h	s		
teop	mat	0039	paa	TAM3	lv	lv				
teop	mat	0039	beera	big	v:pred	v		pred		
teop	mat	0040	#	#	##	##				
teop	mat	0040	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0040	A	ART2.SG	ln	ln				
teop	mat	0040	beiko	child	np:pred	np		pred		
teop	mat	0040	otei	male	rn	rn				
teop	mat	0041	#	#	##	##				
teop	mat	0041	Me	and4	other	other				
teop	mat	0041	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0041	beera	big	v:pred	v		pred		
teop	mat	0041	#	#	##	##				
teop	mat	0041	me	and4	other	other				
teop	mat	0041	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0041	beera	big	v:pred	v		pred		
teop	mat	0041	maa	hither	rv	rv				
teop	mat	0042	#	#	##	##				
teop	mat	0042	me=	and4=	other=	other=				
teop	mat	0042	e	ART1.SG	ln	ln				
teop	mat	0042	roosuu	giant	np.h:a	np	h	a		
teop	mat	0042	paa	TAM3	lv	lv				
teop	mat	0042	paku	do	v:pred	v		pred		
teop	mat	0042	ki	DAT	rv	rv				
teop	mat	0042	bona	4SG1.PRON	pro.h:p	pro	h	p		
teop	mat	0042	bona	OBJ.ART2.SG	ln	ln				
teop	mat	0043	vuhun	bow	np:p2	np		p2		
teop	mat	0044	#	#	##	##				
teop	mat	0044	ZERO	3SG.ZERO	0.h:a	0	h	a		
teop	mat	0044	Paku	do	v:pred	v		pred		
teop	mat	0044	vai	now	rv	rv				
teop	mat	0044	bona	OBJ.ART2.SG	ln	ln				
teop	mat	0044	vuhun	bow	np:p	np		p		
teop	mat	0044	#	#	##	##				
teop	mat	0044	me	and4	other	other				
teop	mat	0044	ZERO	3SG.ZERO	0.h:a	0	h	a		
teop	mat	0044	tei-tei	RED-stay	v:pred	v		pred		
teop	mat	0044	koa	just	rv	rv				
teop	mat	0044	mi	with	rv	rv				
teop	mat	0044	bona	OBJ.ART2.SG	ln	ln				
teop	mat	0044	vuhun	bow	np:p	np		p		
teop	mat	0044	bona	ANA	rn	rn				
teop	mat	0044	koma=	inside=	np:l=	np		l=		
teop	mat	0044	n=	{3SG.POSS}=	rn_pro:poss=	rn_pro		poss=		
teop	mat	0044	o	ART3.SG	rn	rn				
teop	mat	0044	hopo	cave	rn_np:poss	rn_np		poss		
teop	mat	0045	#	#	##	##				
teop	mat	0045	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0045	Tei	stay	v:pred	v		pred		
teop	mat	0045	nana	{3SG.IPFV}	rv-pro.h:s	rv-pro	h	s		
teop	mat	0045	#	#	##	##				
teop	mat	0045	ZERO	3SG.ZERO	0.h:s	0	h	s		
teop	mat	0045	tei	stay	v:pred	v		pred		
teop	mat	0045	#	#	##	##				
teop	mat	0045	me=	and4=	other=	other=				
teop	mat	0045	ori	3PL.PRON	pl_pro.h:s	pl_pro	h	s		
teop	mat	0045	tei	stay	v:pred	v		pred		
teop	mat	0045	#	#	##	##				
teop	mat	0045	me=	and4=	other=	other=				
teop	mat	0045	a	ART2.SG	ln	ln				
teop	mat	0045	beiko	child	np.h:s	np	h	s		
teop	mat	0045	beera	big	v:pred	v		pred		
teop	mat	0045	maa	hither	rv	rv				
teop	mat	0046			nc	nc				
teop	mat	0047	#	#	##	##				
teop	mat	0047	Erau	so	other	other				
teop	mat	0048	peho	INDEF.O	ln	ln				
teop	mat	0048	taem	time	np:other	np		other		
teop	mat	0048	me=	and4=	other=	other=				
teop	mat	0048	e	ART1.SG	ln	ln				
teop	mat	0048	roosuu	giant	np.h:s_ds	np	h	s_ds		
teop	mat	0048	paa	TAM3	lv	lv				
teop	mat	0048	sue	say	v:pred	v		pred		
teop	mat	0048	#ds	#ds	##ds	##ds				
teop	mat	0048	Eam"	2PL.PRON	pl_pro.2:s	pl_pro	2	s		
teop	mat	0048	pasi	TAM4	lv	lv				
teop	mat	0048	tei	stay	v:pred	v		pred		
teop	mat	0048	nom	{2PL.IPFV}	rv-pl_pro.h:s	rv-pl_pro	h	s		
teop	mat	0048	#ac	#ac	#ac	#ac				
teop	mat	0048	be=	when=	other=	other=				
teop	mat	0048	naa	1SG.PRON	pro.1:s	pro	1	s		
teop	mat	0048	nao	go	v:pred	v		pred		
teop	mat	0048	#cc	#cc	#cc:g	#cc		g		
